Time,data
1686748462.087031,0.005959239039806029
1686748462.0872626,0.005987067368246215
1686748462.1408381,0.006123622486198266
1686748462.1412055,0.006168088495315876
1686748462.1947982,0.006214956722279996
1686748462.1952763,0.006312559799019136
1686748462.2486727,0.006178129045572413
1686748462.2491338,0.006239613511051068
1686748462.301995,0.0061785850465359135
1686748462.3028474,0.006130060177756565
1686748462.3571212,0.006176304705049669
1686748462.4110808,0.006221979146505931
1686748462.4636304,0.006314121678709832
1686748462.4645813,0.0065312553136243024
1686748462.5176618,0.006636309842358054
1686748462.5192332,0.00672926844742566
1686748462.5715635,0.0067507954734535676
1686748462.5722833,0.0067851381777209625
1686748462.6254904,0.0067878365823524816
1686748462.626277,0.006793230176038108
1686748462.6819174,0.006799655407767081
1686748462.6824305,0.006874241018004392
1686748462.7349067,0.006678417352949925
1686748462.7353802,0.0065070541917192
1686748462.787745,0.006307648516471397
1686748462.788327,0.006067697821755559
1686748462.84253,0.005971990130509613
1686748462.8960748,0.005791893375312125
1686748462.8966982,0.0056895693544964125
1686748462.9494424,0.005596457167348144
1686748462.9503598,0.0055344453487525735
1686748463.0036082,0.0054999768049455566
1686748463.004249,0.005649567082557987
1686748463.0578809,0.005852380973795808
1686748463.0583758,0.00604443737493839
1686748463.1121426,0.00639481377026127
1686748463.112853,0.006530608238246124
1686748463.1654403,0.006748499745867731
1686748463.1660519,0.007038469271845903
1686748463.219879,0.007107181640772768
1686748463.2203922,0.007288407557218192
1686748463.2741616,0.007403654781011303
1686748463.2747526,0.007456361293372125
1686748463.3283656,0.007535103704806556
1686748463.329194,0.007570912527643733
1686748463.3819818,0.00747711380022677
1686748463.3825295,0.007550231262698077
1686748463.4356468,0.007396421115599706
1686748463.4364045,0.00732772962249214
1686748463.4894683,0.0072998018869898425
1686748463.4903145,0.0071109465103802215
1686748463.5444713,0.0070334640307300016
1686748463.5453265,0.007007178116420781
1686748463.5978038,0.006806695462147182
1686748463.598263,0.006728431057122839
1686748463.651941,0.006503372934789374
1686748463.6527984,0.0062922200828086205
1686748463.7061074,0.0063895247924976965
1686748463.7065456,0.0062448038810602865
1686748463.7596502,0.006281689163155492
1686748463.760307,0.006362571177480763
1686748463.8150675,0.006248637470515079
1686748463.815438,0.006233288966336089
1686748463.8684328,0.0060991896721034064
1686748463.8730686,0.005962547496521113
1686748463.9216251,0.005954982608854787
1686748463.9223099,0.005849973478126944
1686748463.9765654,0.005814225989196046
1686748463.9771695,0.005768009177171193
1686748464.0299575,0.005778744905741085
1686748464.0304098,0.00574745801025111
1686748464.0837576,0.0057386278373866536
1686748464.084261,0.0057452517393676485
1686748464.1376905,0.0059623112390669725
1686748464.1386664,0.0060913319730789535
1686748464.19153,0.0062886370687332965
1686748464.192495,0.006478850243246082
1686748464.2467964,0.0064000983772676155
