Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9
1686748462.0866432,[],0,0.005513534592575731,0.0459220308346068,0.0025177386129549098,0.07403597700804777,0.22760009765625,0.78466796875,0.4808349609375,-13.305343627929688,13.175572395324707,-3.251908302307129
1686748462.0870705,[],0,0.00589865315629393,0.04070162394411161,0.0025008973629856526,0.07976018608384265,0.2275390625,0.8013916015625,0.4779052734375,-14.404580116271973,13.09160327911377,-3.1603052616119385
1686748462.1411333,[],0,0.005262548850919347,0.05046124396349674,0.0025065236858739432,0.06940682811649601,0.22906494140625,0.78173828125,0.4847412109375,-12.145038604736328,12.251908302307129,-4.503816604614258
1686748462.1945033,[],0,0.006387099214003048,0.03043954197344276,0.002573080138617758,0.06016663679988474,0.22900390625,0.79083251953125,0.48590087890625,-11.099236488342285,11.557251930236816,-8.259541511535645
1686748462.194999,[],0,0.006629513824351764,0.03674288509123915,0.002534467957213039,0.06444361706022733,0.22760009765625,0.7855224609375,0.485595703125,-10.80152702331543,11.809160232543945,-7.297709941864014
1686748462.248115,[],0,0.006291548423099242,0.013976914228258277,0.0025121374077676575,0.05107059680208973,0.2276611328125,0.7911376953125,0.49560546875,-11.29007625579834,11.190839767456055,-10.137404441833496
1686748462.2486498,[],0,0.006569748796783097,0.020208937071942202,0.0025065236858739432,0.056877369091368354,0.228515625,0.79290771484375,0.492431640625,-11.412213325500488,11.282443046569824,-9.358778953552246
1686748462.301904,[],0,0.006077440662014142,0.014078339443187107,0.0025177386129549098,0.046486361650601084,0.2242431640625,0.78570556640625,0.49542236328125,-11.007633209228516,10.183206558227539,-10.687023162841797
1686748462.3024461,[],0,0.00630943487972343,0.012643404924875642,0.0024952583538644015,0.04645635216105848,0.22528076171875,0.788818359375,0.49456787109375,-11.312976837158203,10.351144790649414,-10.816793441772461
1686748462.3565168,[],0,0.006007502307161244,0.019789133645848413,0.0025400199199608928,0.03987541252339375,0.21893310546875,0.787841796875,0.49578857421875,-10.755724906921387,9.717556953430176,-10.526717185974121
1686748462.410579,[],0,0.006360578272265524,0.02099927500155551,0.00255660346881828,0.037543114023579,0.2154541015625,0.79498291015625,0.49224853515625,-11.992366790771484,8.427480697631836,-10.206107139587402
1686748462.4635463,[],0,0.007085544521591815,0.01279733512098914,0.0025840062180780827,0.03491829041526622,0.2135009765625,0.7939453125,0.49530029296875,-12.938931465148926,6.70992374420166,-9.900763511657715
1686748462.4640443,[],0,0.007455605568311311,0.011688141844455057,0.002523327384788311,0.036442231060772205,0.21551513671875,0.79290771484375,0.4925537109375,-12.770992279052734,7.312977313995361,-10.259541511535645
1686748462.5175097,[],0,0.00739108651619269,0.011999753418409483,0.0025121374077676575,0.03538594813739418,0.218017578125,0.79290771484375,0.493408203125,-14.152671813964844,4.893129825592041,-8.694656372070312
1686748462.5179496,[],0,0.007508322627902508,0.011463009498350657,0.0024782643421464466,0.035185140637066126,0.2156982421875,0.791748046875,0.4942626953125,-13.679388999938965,6.045801639556885,-9.458015441894531
1686748462.5716386,[],0,0.0065180854880117055,0.016998413417306023,0.0024952583538644015,0.04004391831042005,0.2137451171875,0.787353515625,0.50189208984375,-15.526717185974121,2.961832046508789,-7.038167953491211
1686748462.5721762,[],0,0.006914492383138956,0.012480807256899935,0.0024782643421464466,0.03861444656247829,0.21502685546875,0.79150390625,0.49371337890625,-14.885496139526367,3.7633588314056396,-7.931297779083252
1686748462.6255794,[],0,0.006107498569779897,0.0238753376485983,0.0025177386129549098,0.041045231626139114,0.219482421875,0.77520751953125,0.50958251953125,-15.38167953491211,2.7404580116271973,-6.038167953491211
1686748462.6261678,[],0,0.006367218863883337,0.021363061173440417,0.0025177386129549098,0.039790183994361315,0.2177734375,0.7796630859375,0.506591796875,-15.496183395385742,2.496183156967163,-6.503816604614258
1686748462.6804843,[],0,0.006079758084657761,0.023661980802069653,0.0024782643421464466,0.03775526069370768,0.22589111328125,0.77197265625,0.5096435546875,-14.083969116210938,3.4885497093200684,-5.671755790710449
1686748462.6818583,[],0,0.007117282841787017,0.024003615185720042,0.0025289038056994432,0.037378786081421735,0.21923828125,0.77264404296875,0.5115966796875,-14.564885139465332,3.1984732151031494,-5.664122104644775
1686748462.7343311,[],0,0.004864733171834403,0.019239799314575128,0.0024839419311274303,0.03570654813921507,0.23382568359375,0.77117919921875,0.50982666015625,-12.603053092956543,4.641221523284912,-6.473282337188721
1686748462.735259,[],0,0.005743780421300233,0.021178291081280234,0.0025289038056994432,0.03591620783128514,0.22613525390625,0.77197265625,0.512451171875,-13.404580116271973,3.893129825592041,-6.068702220916748
1686748462.787337,[],0,0.005392116043222679,0.016905343579114173,0.0025510875973033848,0.03538634622209546,0.2388916015625,0.7679443359375,0.50970458984375,-11.29007625579834,6.229007720947266,-8.015267372131348
1686748462.7878935,[],0,0.0051652859720064176,0.018258572219730523,0.0025065236858739432,0.03514347864702122,0.237548828125,0.76715087890625,0.51397705078125,-11.946564674377441,5.5190839767456055,-7.3740458488464355
1686748462.8420756,[],0,0.005564398535034974,0.018822329778901643,0.0025289038056994432,0.04347003698631268,0.23870849609375,0.77093505859375,0.51043701171875,-11.137404441833496,6.961832046508789,-8.244275093078613
1686748462.8961918,[],0,0.005055021707793745,0.02027921713753342,0.002534467957213039,0.045683987669717416,0.24725341796875,0.76910400390625,0.52117919921875,-11.824427604675293,7.335877895355225,-8.725191116333008
1686748462.949323,[],0,0.005480219879162572,0.02398482841754466,0.0025894519695728486,0.04435414204849687,0.23876953125,0.7666015625,0.51953125,-9.770992279052734,6.85496187210083,-9.122137069702148
1686748462.9499462,[],0,0.005482789736222532,0.021842339799782444,0.0025008973629856526,0.04471694052104354,0.24188232421875,0.76593017578125,0.52056884765625,-10.526717185974121,7.496183395385742,-9.206107139587402
1686748463.0034776,[],0,0.006844874755325871,0.02458633312393147,0.002573080138617758,0.041627626938990886,0.23870849609375,0.76727294921875,0.51641845703125,-9.41984748840332,7.320610523223877,-8.183206558227539
1686748463.0040548,[],0,0.0063517133505049065,0.024497365256162976,0.002573080138617758,0.04361109610971159,0.23297119140625,0.76812744140625,0.5140380859375,-8.938931465148926,7.427480697631836,-8.61832046508789
1686748463.0574327,[],0,0.007504569404659792,0.01760897738227663,0.002567599663516623,0.04122638415790016,0.2509765625,0.773193359375,0.512451171875,-9.946564674377441,7.72519063949585,-7.9083967208862305
1686748463.0580764,[],0,0.007205797429475014,0.021468305045473864,0.002534467957213039,0.04212280287166468,0.24658203125,0.7728271484375,0.51239013671875,-9.740458488464355,7.4122138023376465,-7.938931465148926
1686748463.1118276,[],0,0.008382385038896557,0.014871480629691222,0.002567599663516623,0.03502020656053409,0.2515869140625,0.7735595703125,0.50933837890625,-10.12977123260498,8.458015441894531,-7.977099418640137
