Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9
1686747521.5690355,[],0,0.009848903738398512,0.024372842613852478,0.03615778099099867,0.0816335952034474,0.2880859375,0.70025634765625,0.58355712890625,-7.29007625579834,14.503816604614258,-4.282442569732666
1686747521.5697074,[],0,0.010399882616693758,0.02549264740623823,0.035353688390350614,0.0825970065959444,0.28253173828125,0.6964111328125,0.58233642578125,-7.458015441894531,14.564885139465332,-4.297709941864014
1686747521.6232665,[],0,0.008976404152183128,0.02303757582626605,0.03475371123905849,0.07812422063250306,0.28594970703125,0.6993408203125,0.58294677734375,-7.366412162780762,14.694656372070312,-4.106870174407959
1686747521.623702,[],0,0.008321666762410676,0.0238109397286163,0.03613049944931469,0.0800030125144983,0.2860107421875,0.6973876953125,0.58306884765625,-7.396946430206299,14.526717185974121,-4.358778476715088
1686747521.677337,[],0,0.00884996960958906,0.022060524765586443,0.03578851268900473,0.07351260225828092,0.2862548828125,0.69866943359375,0.58544921875,-7.244274616241455,14.809160232543945,-4.27480936050415
1686747521.6794097,[],0,0.009057640234717477,0.022589290272845706,0.036380330755249456,0.0760608978505786,0.28448486328125,0.69891357421875,0.5799560546875,-7.297709941864014,14.900763511657715,-4.2366414070129395
1686747521.7310603,[],0,0.009099534468771056,0.023978367066479198,0.03709544172192138,0.06793914441318939,0.286865234375,0.697998046875,0.59027099609375,-7.770992279052734,14.931297302246094,-4.129770755767822
1686747521.7317176,[],0,0.009858910610298165,0.023027178565789667,0.0365051840649386,0.07031080284284849,0.2862548828125,0.7003173828125,0.58123779296875,-7.847328186035156,14.603053092956543,-4.160305500030518
1686747521.7851365,[],0,0.009091790841746198,0.026167798931893686,0.036356703514402684,0.061818216861498264,0.2823486328125,0.697998046875,0.5855712890625,-7.7633585929870605,15.267175674438477,-3.9389312267303467
1686747521.7858045,[],0,0.008402526962302408,0.024166210670959462,0.03628805870198384,0.06416760348147268,0.2801513671875,0.700927734375,0.57763671875,-6.938931465148926,14.90839672088623,-4.076335906982422
1686747521.8394678,[],0,0.009671379458290517,0.025883637358750416,0.035219154701683214,0.058555332954462656,0.28448486328125,0.700927734375,0.58154296875,-6.633587837219238,14.183206558227539,-4.175572395324707
1686747521.839898,[],0,0.008957552740086347,0.02611660833669752,0.03655454355720142,0.0622222818369731,0.28192138671875,0.6973876953125,0.57806396484375,-6.4809160232543945,14.267175674438477,-3.8396947383880615
1686747521.8932388,[],0,0.007678988117535767,0.024704648623006975,0.03553531358834405,0.0627408248480547,0.28717041015625,0.70074462890625,0.57769775390625,-7.648854732513428,14.526717185974121,-4.213740348815918
1686747521.8941312,[],0,0.008400850313186187,0.02550535354067711,0.034996868605895036,0.06281150940255066,0.28607177734375,0.70404052734375,0.5841064453125,-7.442748069763184,14.687023162841797,-3.9389312267303467
1686747521.948035,[],0,0.00731445317050462,0.02366852852464125,0.034441829876785644,0.05974419192489967,0.2845458984375,0.70330810546875,0.5784912109375,-7.473282337188721,14.786259651184082,-4.312977313995361
1686747522.001877,[],0,0.006082074624305419,0.022607367442782415,0.034343529769425306,0.04867830557501012,0.2835693359375,0.70135498046875,0.581787109375,-7.557251930236816,14.427480697631836,-4.267175674438477
1686747522.00244,[],0,0.00705166603841001,0.021953628413865483,0.03482659402046648,0.05140025024787494,0.28204345703125,0.69952392578125,0.5792236328125,-7.3740458488464355,14.503816604614258,-4.251908302307129
1686747522.0554712,[],0,0.005184341110133075,0.02496669300176679,0.034032028606499065,0.046475754449416165,0.28466796875,0.702880859375,0.5811767578125,-7.893129825592041,14.0,-4.190839767456055
1686747522.0560539,[],0,0.005189772584760612,0.022838601726673236,0.034331222465762076,0.04687503724856794,0.28240966796875,0.70184326171875,0.58154296875,-8.19847297668457,14.29007625579834,-4.122137546539307
1686747522.1100056,[],0,0.006448557254452857,0.02580241948225365,0.03539152091574435,0.04581638656092436,0.282470703125,0.69659423828125,0.5850830078125,-7.977099418640137,14.396946907043457,-4.14503812789917
1686747522.1637797,[],0,0.008154087789205908,0.024959357076353356,0.036432566070690765,0.04338829827201625,0.2860107421875,0.699951171875,0.5836181640625,-7.41984748840332,14.473282814025879,-3.9389312267303467
1686747522.1643,[],0,0.008055014942105445,0.025096127868775447,0.03636174011531545,0.04495446402207881,0.28570556640625,0.69677734375,0.583984375,-7.206106662750244,14.22137451171875,-4.099236488342285
1686747522.217504,[],0,0.00684075753705541,0.024546194017501657,0.03669416284827022,0.043749768593486976,0.28485107421875,0.70220947265625,0.58331298828125,-7.839694499969482,14.389312744140625,-3.9541983604431152
1686747522.218019,[],0,0.006842816455849076,0.024579456789543326,0.036271751031856286,0.04379482302117284,0.2869873046875,0.70086669921875,0.5833740234375,-7.6259541511535645,14.557251930236816,-3.8702290058135986
1686747522.2716124,[],0,0.007854914077959775,0.022764466273351998,0.034475760104413944,0.047710833012057155,0.28704833984375,0.69854736328125,0.5826416015625,-7.839694499969482,14.09160327911377,-4.175572395324707
1686747522.2721305,[],0,0.007166592582354501,0.02429005280983261,0.035645346232446876,0.045598803492341175,0.28717041015625,0.699951171875,0.58465576171875,-7.977099418640137,14.053435325622559,-4.068702220916748
1686747522.3263736,[],0,0.007560672124825346,0.023452689756124676,0.03470057252733154,0.05042410221754032,0.2843017578125,0.70068359375,0.58209228515625,-7.496183395385742,14.122137069702148,-4.099236488342285
1686747522.3798306,[],0,0.007695480415034661,0.02220500185524725,0.0354591204802307,0.06174160416122963,0.28363037109375,0.69915771484375,0.58294677734375,-7.70992374420166,14.152671813964844,-3.85496187210083
1686747522.3802667,[],0,0.007131123938314732,0.02192280727658923,0.035069647727977986,0.056692307965741685,0.2862548828125,0.69976806640625,0.5831298828125,-7.916030406951904,14.167939186096191,-3.9770991802215576
1686747522.4331186,[],0,0.009864624265144806,0.023526452792952693,0.03426591995753134,0.07445376852195065,0.2835693359375,0.698486328125,0.58203125,-7.541984558105469,14.183206558227539,-3.7251908779144287
1686747522.433688,[],0,0.008903923662691587,0.021384151385201836,0.03428441441939146,0.06828762309599587,0.2841796875,0.70147705078125,0.581787109375,-7.6946563720703125,14.068702697753906,-3.6946563720703125
