Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,q_state.q,q_state.qd,q_state.qdd,tau,force_up,force_down
1686747588.312584,261431,1686747588,312583973,,97.3869609652221,-3.660182788775804e-05,0.00037425181880145565,0.0,0.0,0.0
1686747588.31759,261432,1686747588,317590107,,97.38696079111419,-3.482158334107891e-05,0.000356048909335826,0.0,0.0,0.0
1686747588.322602,261433,1686747588,322602063,,97.38696062547454,-3.312792656404265e-05,0.0003387313554072515,0.0,0.0,0.0
1686747588.3276515,261434,1686747588,327651550,,97.38696046789131,-3.151664608890266e-05,0.00032225609502799864,0.0,0.0,0.0
1686747588.3327053,261435,1686747588,332705205,,97.38696031797264,-2.998373528677194e-05,0.0003065821604261445,0.0,0.0,0.0
1686747588.3378055,261436,1686747588,337805549,,97.38696017534573,-2.852538240271015e-05,0.0002916705768123571,0.0,0.0,0.0
1686747588.3425305,261437,1686747588,342530529,,97.38696003965593,-2.713796107965079e-05,0.0002774842646118721,0.0,0.0,0.0
1686747588.3476772,261438,1686747588,347677291,,97.38695991056582,-2.581802133899162e-05,0.0002639879481318333,0.0,0.0,0.0
1686747588.352576,261439,1686747588,352576061,,97.38695978775442,-2.456228100176005e-05,0.0002511480674463147,0.0,0.0,0.0
1686747588.3576167,261440,1686747588,357616741,,97.38695967091634,-2.3367617529314656e-05,0.00023893269448907993,0.0,0.0,0.0
1686747588.3625813,261441,1686747588,362581357,,97.38695955976104,-2.2231060256356404e-05,0.00022731145459165016,0.0,0.0,0.0
1686747588.3675253,261442,1686747588,367525383,,97.38695945401211,-2.114978300634899e-05,0.00021625545000148296,0.0,0.0,0.0
1686747588.372602,261443,1686747588,372602053,,97.38695935340665,-2.0121097062121692e-05,0.0002057371888454593,0.0,0.0,0.0
1686747588.377591,261444,1686747588,377590874,,97.38695925769441,-1.914244448175428e-05,0.0001957305160734822,0.0,0.0,0.0
1686747588.3844762,261445,1686747588,384476084,,97.38695916663745,-1.8211391734992503e-05,0.00018621054935235543,0.0,0.0,0.0
1686747588.3875833,261446,1686747588,387583265,,97.38695908000933,-1.7325623654006345e-05,0.00017715361619723158,0.0,0.0,0.0
1686747588.3925872,261447,1686747588,392587166,,97.38695899759466,-1.6482937678689922e-05,0.00016853719506328396,0.0,0.0,0.0
1686747588.3976033,261448,1686747588,397603219,,97.38695891918846,-1.5681238375464337e-05,0.00016033986064511682,0.0,0.0,0.0
1686747588.4026217,261449,1686747588,402621688,,97.3869588445958,-1.4918532229583463e-05,0.0001525412291761747,0.0,0.0,0.0
1686747588.4076195,261450,1686747588,407619396,,97.38695877363119,-1.4192922684953731e-05,0.00014512190892594602,0.0,0.0,0.0
1686747588.4126792,261451,1686747588,412679183,,97.38695870611816,-1.3502605433943041e-05,0.00013806345020213846,0.0,0.0,0.0
1686747588.4175947,261452,1686747588,417594695,,97.38695864188885,-1.2845863925001951e-05,0.00013134830178821794,0.0,0.0,0.0
1686747588.4241824,261453,1686747588,424182399,,97.38695858078353,-1.2221065095522631e-05,0.00012495976589586383,0.0,0.0,0.0
1686747588.4276073,261454,1686747588,427607355,,97.38695852265025,-1.1626655315084673e-05,0.00011888195608759161,0.0,0.0,0.0
1686747588.4326873,261455,1686747588,432687350,,97.38695846734447,-1.1061156515573966e-05,0.00011309975990214175,0.0,0.0,0.0
1686747588.4376094,261456,1686747588,437609515,,97.38695841472865,-1.0523162521787895e-05,0.00010759879875721413,0.0,0.0,0.0
1686747588.4426045,261457,1686747588,442604489,,97.38695836467198,-1.001133555035006e-05,0.00010236539428756663,0.0,0.0,0.0
1686747588.4484699,261458,1686747588,448469928,,97.38695831704996,-9.524402886835051e-06,9.738653270300143e-05,0.0,0.0,0.0
1686747588.452566,261459,1686747588,452566001,,97.38695827174419,-9.061153718827035e-06,9.264983360160319e-05,0.0,0.0,0.0
1686747588.4576163,261460,1686747588,457616249,,97.386958228642,-8.62043612491215e-06,8.814351878297719e-05,0.0,0.0,0.0
1686747588.462841,261461,1686747588,462841080,,97.38695818763624,-8.201154212179295e-06,8.385638254657137e-05,0.0,0.0,0.0
1686747588.4676268,261462,1686747588,467626765,,97.38695814862491,-7.802265388616032e-06,7.977776471265219e-05,0.0,0.0,0.0
1686747588.4727886,261463,1686747588,472788496,,97.38695811151102,-7.42277777287477e-06,7.589752314825255e-05,0.0,0.0,0.0
1686747588.4775918,261464,1686747588,477591654,,97.38695807620228,-7.061747725320762e-06,7.220600951080136e-05,0.0,0.0,0.0
1686747588.48263,261465,1686747588,482630060,,97.3869580426109,-6.718277505312276e-06,6.869404400169736e-05,0.0,0.0,0.0
1686747588.4879665,261466,1686747588,487966423,,97.38695801065334,-6.391513034911743e-06,6.535289408010662e-05,0.0,0.0,0.0
1686747588.4925964,261467,1686747588,492596503,,97.38695798025013,-6.0806417789285035e-06,6.217425119664795e-05,0.0,0.0,0.0
1686747588.4975922,261468,1686747588,497592107,,97.38695795132567,-5.78489072025442e-06,5.915021173481643e-05,0.0,0.0,0.0
1686747588.502716,261469,1686747588,502716176,,97.38695792380804,-5.503524440392947e-06,5.627325597229477e-05,0.0,0.0,0.0
1686747588.5076556,261470,1686747588,507655654,,97.38695789762883,-5.235843290330784e-06,5.35362300124325e-05,0.0,0.0,0.0
1686747588.512637,261471,1686747588,512637012,,97.38695787272292,-4.981181651752158e-06,5.093232771572526e-05,0.0,0.0,0.0
1686747588.517633,261472,1686747588,517632897,,97.38695784902839,-4.738906279932698e-06,4.845507436389195e-05,0.0,0.0,0.0
1686747588.5226088,261473,1686747588,522608824,,97.38695782648631,-4.508414729550508e-06,4.6098310076437804e-05,0.0,0.0,0.0
1686747588.527659,261474,1686747588,527658912,,97.38695780504064,-4.289133857226571e-06,4.3856174464787494e-05,0.0,0.0,0.0
1686747588.5325825,261475,1686747588,532582529,,97.38695778463804,-4.080518397081771e-06,4.17230920289601e-05,0.0,0.0,0.0
1686747588.537593,261476,1686747588,537592942,,97.38695776522779,-3.88204960436027e-06,3.9693758544300114e-05,0.0,0.0,0.0
1686747588.5426292,261477,1686747588,542629184,,97.38695774676162,-3.6932339621689486e-06,3.776312843826418e-05,0.0,0.0,0.0
1686747588.5490537,261478,1686747588,549053637,,97.3869577291936,-3.5136019612334676e-06,3.5926400187096224e-05,0.0,0.0,0.0
1686747588.5526078,261479,1686747588,552607819,,97.38695771248007,-3.3427069242068475e-06,3.4179007405324014e-05,0.0,0.0,0.0
1686747588.557601,261480,1686747588,557601050,,97.38695769657946,-3.180123902994677e-06,3.251660424243414e-05,0.0,0.0,0.0
1686747588.5626187,261481,1686747588,562618826,,97.3869576814522,-3.025448615682554e-06,3.0935057462424604e-05,0.0,0.0,0.0
1686747588.56753,261482,1686747588,567529890,,97.38695766706071,-2.8782964453420257e-06,2.9430434068105655e-05,0.0,0.0,0.0
1686747588.5725517,261483,1686747588,572551694,,97.38695765336921,-2.738301482151474e-06,2.7998992638110345e-05,0.0,0.0,0.0
1686747588.577581,261484,1686747588,577581013,,97.38695764034364,-2.6051156125446576e-06,2.663717392136324e-05,0.0,0.0,0.0
1686747588.583071,261485,1686747588,583071029,,97.38695762795159,-2.478407654149343e-06,2.5341591679063014e-05,0.0,0.0,0.0
1686747588.5875537,261486,1686747588,587553717,,97.38695761616228,-2.3578625352784473e-06,2.410902377417906e-05,0.0,0.0,0.0
1686747588.5926247,261487,1686747588,592624585,,97.38695760494636,-2.243180505360438e-06,2.293640598360192e-05,0.0,0.0,0.0
1686747588.600823,261488,1686747588,600822953,,97.38695759427598,-2.134076396110088e-06,2.1820821850069974e-05,0.0,0.0,0.0
1686747588.6025484,261489,1686747588,602548276,,97.38695758412462,-2.030278906213069e-06,2.0759497979403802e-05,0.0,0.0,0.0
1686747588.6076884,261490,1686747588,607688415,,97.38695757446695,-1.931529931800625e-06,1.9749794882488746e-05,0.0,0.0,0.0
1686747588.6126113,261491,1686747588,612611261,,97.38695756527902,-1.8375839229132187e-06,1.8789201777481333e-05,0.0,0.0,0.0
1686747588.6175854,261492,1686747588,617585395,,97.386957556538,-1.74820727337856e-06,1.7875329906931696e-05,0.0,0.0,0.0
1686747588.6226249,261493,1686747588,622624853,,97.38695754822209,-1.6631777366786103e-06,1.7005907339989933e-05,0.0,0.0,0.0
1686747588.6275744,261494,1686747588,627574360,,97.38695754031068,-1.5822838777061071e-06,1.617877179450062e-05,0.0,0.0,0.0
1686747588.633063,261495,1686747588,633062983,,97.38695753278405,-1.5053245455597816e-06,1.5391866429265077e-05,0.0,0.0,0.0
1686747588.63759,261496,1686747588,637590006,,97.38695752562352,-1.432108371090973e-06,1.4643234893761738e-05,0.0,0.0,0.0
1686747588.6425598,261497,1686747588,642559871,,97.38695751881124,-1.3624532941519205e-06,1.3931015387810513e-05,0.0,0.0,0.0
1686747588.6476648,261498,1686747588,647664814,,97.38695751233033,-1.296186110645175e-06,1.3253436701349112e-05,0.0,0.0,0.0
1686747588.652611,261499,1686747588,652611034,,97.3869575061646,-1.2331420393741288e-06,1.2608814254209277e-05,0.0,0.0,0.0
1686747588.6576128,261500,1686747588,657612891,,97.38695750029879,-1.1731643136449428e-06,1.1995545145837148e-05,0.0,0.0,0.0
1686747588.6626143,261501,1686747588,662614377,,97.38695749471827,-1.1161037926695954e-06,1.1412104195069519e-05,0.0,0.0,0.0
1686747588.6675532,261502,1686747588,667553234,,97.38695748940917,-1.0618185890573352e-06,1.0857040722452067e-05,0.0,0.0,0.0
1686747588.6725018,261503,1686747588,672501919,,97.38695748435829,-1.0101737161072568e-06,1.032897459001562e-05,0.0,0.0,0.0
1686747588.6775856,261504,1686747588,677585702,,97.38695747955309,-9.610407536644248e-07,9.82659248856642e-06,0.0,0.0,0.0
1686747588.6826658,261505,1686747588,682665746,,97.3869574749816,-9.142975263516937e-07,9.348645462546277e-06,0.0,0.0,0.0
1686747588.6875975,261506,1686747588,687597530,,97.38695747063247,-8.698278028402193e-07,8.893944702294876e-06,0.0,0.0,0.0
1686747588.692584,261507,1686747588,692584147,,97.38695746649486,-8.275210025453899e-07,8.461360058965874e-06,0.0,0.0,0.0
1686747588.6975849,261508,1686747588,697584772,,97.3869574625585,-7.872719270741538e-07,8.04981509424723e-06,0.0,0.0,0.0
1686747588.702599,261509,1686747588,702598941,,97.3869574588136,-7.489804904347778e-07,7.658287327875197e-06,0.0,0.0,0.0
1686747588.7075891,261510,1686747588,707589196,,97.38695745525084,-7.125514777107141e-07,7.2858025448127185e-06,0.0,0.0,0.0
1686747588.7125483,261511,1686747588,712548190,,97.38695745186138,-6.77894304972037e-07,6.931434547735432e-06,0.0,0.0,0.0
1686747588.7175589,261512,1686747588,717558853,,97.38695744863676,-6.449227915625777e-07,6.594302681891844e-06,0.0,0.0,0.0
1686747588.7226222,261513,1686747588,722622167,,97.386957445569,-6.135549509506097e-07,6.273568122393595e-06,0.0,0.0,0.0
1686747588.727692,261514,1686747588,727691773,,97.38695744265043,-5.837127840546724e-07,5.9684333791874776e-06,0.0,0.0,0.0
1686747588.7326286,261515,1686747588,732628615,,97.38695743987383,-5.553220849450943e-07,5.678139821915619e-06,0.0,0.0,0.0
1686747588.7376263,261516,1686747588,737626284,,97.38695743723225,-5.283122564460762e-07,5.401965699803612e-06,0.0,0.0,0.0
1686747588.7430823,261517,1686747588,743082294,,97.38695743471916,-5.026161356383331e-07,5.139224161548647e-06,0.0,0.0,0.0
1686747588.748045,261518,1686747588,748045077,,97.38695743232832,-4.78169825549585e-07,4.889262017749607e-06,0.0,0.0,0.0
1686747588.7526686,261519,1686747588,752668583,,97.38695743005376,-4.549125379831789e-07,4.651457513281213e-06,0.0,0.0,0.0
1686747588.7576056,261520,1686747588,757605506,,97.38695742788981,-4.327864412969884e-07,4.425219337238093e-06,0.0,0.0,0.0
1686747588.762569,261521,1686747588,762568960,,97.38695742583113,-4.117365168453039e-07,4.209984890336905e-06,0.0,0.0,0.0
1686747588.7675726,261522,1686747588,767572660,,97.38695742387259,-3.917104216085719e-07,4.005219047346416e-06,0.0,0.0,0.0
1686747588.7726095,261523,1686747588,772609372,,97.38695742200929,-3.7265835948612373e-07,3.8104124244896267e-06,0.0,0.0,0.0
1686747588.77763,261524,1686747588,777630094,,97.38695742023663,-3.5453295258890495e-07,3.6250813794437683e-06,0.0,0.0,0.0
1686747588.7826757,261525,1686747588,782675684,,97.38695741855018,-3.37289132333322e-07,3.4487640511165755e-06,0.0,0.0,0.0
1686747588.7876904,261526,1686747588,787690365,,97.38695741694576,-3.208840193969613e-07,3.2810225872721325e-06,0.0,0.0,0.0
1686747588.7926576,261527,1686747588,792657726,,97.38695741541937,-3.052768197627159e-07,3.121439926849097e-06,0.0,0.0,0.0
1686747588.7977164,261528,1686747588,797716340,,97.38695741396722,-2.904287257131921e-07,2.9696188099047623e-06,0.0,0.0,0.0
