Time,data
1686747521.5696154,0.010072632804377216
1686747521.5698752,0.010427072606007162
1686747521.6233644,0.010349780730740632
1686747521.623871,0.010436255172763018
1686747521.679295,0.010081299841354722
1686747521.679322,0.009806045133245655
1686747521.7313957,0.00962524296878967
1686747521.7321088,0.009458569077803973
1686747521.7850976,0.009337608806838503
1686747521.7859144,0.009212003078820015
1686747521.8399222,0.009193175093621886
1686747521.840385,0.009040049090963596
1686747521.8940594,0.008919730392092814
1686747521.89416,0.008927149886476603
1686747521.9484885,0.008787032002041686
1686747522.002504,0.008601188646604257
1686747522.0556014,0.008269705717512583
1686747522.063514,0.007833364204492767
1686747522.1105008,0.007566631863360226
1686747522.163945,0.007539402269928569
1686747522.1644208,0.0073469282762889335
1686747522.2175956,0.007115699287903408
1686747522.2182512,0.007029858050472101
1686747522.2720916,0.006966451257889086
1686747522.272619,0.006951066503374844
1686747522.3262975,0.0069896664338591485
1686747522.3268952,0.007203060035839406
1686747522.3797655,0.007423795647347232
1686747522.3808527,0.00748596323859105
1686747522.4368007,0.007689070947219648
1686747522.4369345,0.007782125102998986
1686747522.4877043,0.008145618341940053
1686747522.488617,0.008353092980630517
1686747522.5416691,0.008463497342810149
1686747522.542147,0.008738806003977289
1686747522.5962393,0.008737677552862005
1686747522.5967875,0.008954721605367923
1686747522.6499906,0.008809287213807821
1686747522.7045403,0.008589552678929127
1686747522.7574441,0.008821751157400345
1686747522.7583194,0.008936612630161959
1686747522.8120325,0.00905499596336483
1686747522.8125238,0.00933383655365797
1686747522.8655014,0.009129054653721274
1686747522.8667202,0.009202058130353727
1686747522.9195132,0.009090706207589104
1686747522.9204552,0.009137229214549679
1686747522.974071,0.009399857214373534
1686747523.0278926,0.009491277210580074
1686747523.0282342,0.00934665600284396
1686747523.0818348,0.009170161819025451
1686747523.0823402,0.008980169685797196
1686747523.1355498,0.008631434031269446
1686747523.1360283,0.008766970075754416
1686747523.1910152,0.008864283524322565
1686747523.2437994,0.008890465846396455
1686747523.2442908,0.00905732918403881
1686747523.2981346,0.008842007422093547
1686747523.2985904,0.008710065696125837
1686747523.3520477,0.008411240150182563
1686747523.3525484,0.008117727942795831
1686747523.406525,0.007980167934028054
1686747523.4596846,0.007988636455619345
1686747523.460371,0.007694382028310457
1686747523.5140145,0.00758151071336619
1686747523.5673847,0.007415061990458514
1686747523.5677562,0.007296520599866829
1686747523.6216269,0.007487656618757918
1686747523.6221352,0.00766062170014095
1686747523.6759195,0.007978049399076153
1686747523.7298288,0.008059036199394848
1686747523.7302568,0.008111478461395162
1686747523.7837534,0.008054665172681623
1686747523.7842565,0.008168586411516276
1686747523.837843,0.008090960208239021
1686747523.8383882,0.008062531314573207
1686747523.8919525,0.008204892566024424
1686747523.9465032,0.008352587044309164
1686747523.9992635,0.00830132864622938
1686747523.9997435,0.008384065380707344
1686747524.0551317,0.00853955179428522
1686747524.055579,0.008591028533009956
1686747524.1078966,0.0086732755626107
1686747524.1087794,0.00877227088172991
1686747524.1618485,0.008935509159763046
1686747524.1621785,0.008824146051294827
1686747524.215462,0.008839776724422141
1686747524.216011,0.00864953049692096
1686747524.2701006,0.008581513020590941
1686747524.3239722,0.008377510141689307
1686747524.3246193,0.008172896511124721
1686747524.3780916,0.007989694389690105
1686747524.4366043,0.00772799487334868
1686747524.4372118,0.007523878496908255
1686747524.4862564,0.0073998484701427855
1686747524.486785,0.007369327207997919
1686747524.5404615,0.007223760210381222
1686747524.59384,0.007730546389306864
1686747524.594397,0.008168931303171797
1686747524.647748,0.008553232359689848
1686747524.6480238,0.009158479687857997
1686747524.7015197,0.009442918438659478
1686747524.7021484,0.009790662190133248
1686747524.755538,0.009778280787512783
1686747524.7558806,0.009702934746994508
1686747524.8100824,0.00967079682752049
1686747524.864071,0.00968404300511273
1686747524.8644125,0.00917062265047525
1686747524.9180422,0.00843598996593696
1686747524.9721937,0.00783318437313094
1686747525.025559,0.007703164736804464
1686747525.0259452,0.007505695568696543
1686747525.080166,0.007614696840844919
1686747525.0806575,0.007671463204751465
1686747525.13459,0.007763095436635612
1686747525.1877313,0.008449338059674091
1686747525.1882834,0.00919715820554925
1686747525.2420356,0.009610743252653028
1686747525.2956212,0.009615871913415886
1686747525.2960784,0.009507885401384048
1686747525.3528771,0.009478356122738143
1686747525.3532445,0.009492761266129848
1686747525.4033759,0.009460356073678183
1686747525.40389,0.009513957936277193
1686747525.4589915,0.010009642721093946
1686747525.4596055,0.009883455890809452
1686747525.515786,0.009550607055636977
1686747525.5162015,0.009729900685149959
1686747525.5702963,0.009765018186208532
1686747525.5708573,0.0100242680744081
1686747525.6198251,0.00990282071663078
1686747525.620061,0.009895278636660093
1686747525.6739092,0.009965920579983332
1686747525.6743095,0.00994554556131803
1686747525.729121,0.009632119031460832
1686747525.7297664,0.009303149222007244
1686747525.7818832,0.008988009480636045
1686747525.787194,0.00849522798952635
1686747525.8353007,0.008220158452983956
1686747525.8359642,0.007884806301490719
1686747525.8894165,0.007906215961123871
1686747525.8899283,0.007647923155721866
1686747525.9438293,0.007777236207422854
1686747525.9441671,0.007766360976680004
1686747525.9985414,0.008137832513518998
1686747526.0520868,0.008288252069148114
1686747526.052608,0.008854584397748975
1686747526.1065533,0.008830210208805022
1686747526.1599422,0.009398958007673779
1686747526.1604745,0.009901255851724435
1686747526.2144725,0.010276020597529507
1686747526.2673295,0.010507147972053413
1686747526.2680604,0.010300665994910418
1686747526.3230426,0.01037696624874439
1686747526.380901,0.009909930624581802
1686747526.381526,0.009803171651049153
1686747526.4305637,0.009369386121147023
