Time,data
1686746875.1351426,0.0071494713750619035
1686746875.135531,0.006993293138314923
1686746875.189686,0.006897358090468784
1686746875.1902392,0.007004966413254379
1686746875.2429025,0.006937881423356808
1686746875.2968915,0.006736800276176309
1686746875.2972336,0.006622923531759203
1686746875.350823,0.006268219726250356
1686746875.3513641,0.006098496752970793
1686746875.4049094,0.005915822622881588
1686746875.4053776,0.00574745801025111
1686746875.4587624,0.005474561947326919
1686746875.4592113,0.005200076756994571
1686746875.512482,0.005041069095734898
1686746875.5130053,0.004624848184139522
1686746875.5667505,0.005061426993633373
1686746875.5672169,0.005386627084873848
1686746875.621116,0.005535463365012218
1686746875.621672,0.0060063297683958725
1686746875.6744645,0.006089250296658964
1686746875.6750054,0.006226279298112627
1686746875.7311795,0.006420535145759089
1686746875.7317474,0.0064866728449938385
1686746875.782546,0.006929348490326761
1686746875.7831035,0.00741449204679896
1686746875.8374143,0.007596545858146334
1686746875.8913782,0.0074106913022151995
1686746875.8917406,0.007380787471841297
1686746875.9454253,0.007101629773896529
1686746875.945983,0.007175432349058963
1686746875.999316,0.007139415716133299
1686746876.0524244,0.008159786748889335
1686746876.0532382,0.008232316557478763
1686746876.1068807,0.009468839698528705
1686746876.1072578,0.010241279857473404
1686746876.1606,0.01038497238305261
1686746876.1610978,0.011497121656318329
1686746876.2149327,0.01139114039176001
1686746876.2153268,0.01152123351568991
1686746876.2688873,0.011482532094666563
1686746876.2693858,0.011469766356879255
1686746876.3227031,0.010870749313805755
1686746876.3231514,0.010898703380908762
1686746876.3778296,0.009819395779500636
1686746876.3787405,0.008860468741392638
1686746876.4310858,0.007083953872897039
1686746876.4847786,0.007698591659725921
1686746876.4869816,0.007674217077548912
1686746876.5396242,0.008113909387243582
1686746876.5398588,0.008536912056418664
1686746876.5926435,0.008295896727672138
1686746876.5932856,0.008306417843793077
1686746876.6472216,0.007980873987374628
1686746876.6476426,0.007813377654972219
1686746876.7001855,0.007705541664302635
1686746876.7009387,0.007488973427499272
1686746876.7560427,0.007017222527007307
1686746876.8105893,0.006836019670478269
1686746876.8112767,0.006329496726470216
1686746876.8633091,0.005718217423678765
1686746876.8637316,0.005779963613160363
1686746876.9173937,0.0055861276407331165
1686746876.9178917,0.0054730178598762875
1686746876.9716377,0.005337236367214459
1686746876.972256,0.0051794479130917535
1686746877.024898,0.0049678838622548615
1686746877.0253744,0.004746009633679274
1686746877.079909,0.004585695325717763
1686746877.0805871,0.004303295779043866
1686746877.1348143,0.004232996790786706
1686746877.1352344,0.0041942163470631635
1686746877.1864228,0.0041049349807948405
1686746877.187016,0.004025233377135724
1686746877.2417424,0.0039528407131337925
1686746877.2422817,0.0038612622502080833
1686746877.2946882,0.0039364136231065635
1686746877.2952373,0.004059731528097232
1686746877.349311,0.004038509940251453
1686746877.3502607,0.004143191151072856
1686746877.4024808,0.004286897214028373
1686746877.403724,0.004318653654778505
1686746877.458096,0.004530996911580736
1686746877.4594574,0.0047305502778379
1686746877.5105798,0.004721011666438139
1686746877.5114489,0.0047732381488288156
1686746877.5672405,0.004696780479925702
1686746877.568301,0.00461997222265297
1686746877.6183589,0.00482956841596411
1686746877.6191673,0.004742149519471146
1686746877.6728523,0.004813206854643839
