Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9
1686747858.9637616,[],0,0.005652309167477229,0.0202937992606623,0.039375943701080045,0.02213065347827507,0.2633056640625,0.7222900390625,0.56488037109375,-8.015267372131348,14.900763511657715,-3.6641221046447754
1686747859.0163891,[],0,0.004916579039433736,0.02031738622294824,0.03792798640375436,0.021749272240383935,0.2645263671875,0.720703125,0.56488037109375,-7.832061290740967,14.702290534973145,-3.6946563720703125
1686747859.0171103,[],0,0.005181623237804668,0.020527076915640794,0.037966221954682314,0.021791977543394188,0.2596435546875,0.72137451171875,0.56610107421875,-7.786259651184082,14.854961395263672,-3.6946563720703125
1686747859.0705583,[],0,0.005472503067243829,0.020122316963711334,0.038489115581156495,0.021230772693626956,0.26263427734375,0.7230224609375,0.5660400390625,-7.870229244232178,14.641221046447754,-3.862595319747925
1686747859.1247654,[],0,0.008098617160293767,0.020616096247743874,0.03917976659248267,0.019935233236430972,0.2635498046875,0.71990966796875,0.5679931640625,-8.061068534851074,14.366412162780762,-4.312977313995361
1686747859.1804895,[],0,0.006904298521804667,0.020816012936867623,0.03837879407373834,0.020281995493093452,0.26507568359375,0.72119140625,0.56744384765625,-7.870229244232178,14.267175674438477,-4.404580116271973
1686747859.180566,[],0,0.008340266467496957,0.02123276310967161,0.03774779785228084,0.02018173372728513,0.26318359375,0.7222900390625,0.56719970703125,-8.053435325622559,14.320611000061035,-4.5190839767456055
1686747859.2332058,[],0,0.006511598753459343,0.020423880178650114,0.038789156987521334,0.02087143049088485,0.262451171875,0.72076416015625,0.56793212890625,-7.977099418640137,14.213740348815918,-4.4122138023376465
1686747859.2860584,[],0,0.005262548850919347,0.02070405247588468,0.03913515826787681,0.02167011057036852,0.26202392578125,0.71990966796875,0.56524658203125,-7.786259651184082,14.16030502319336,-4.14503812789917
1686747859.2866201,[],0,0.005584614400114606,0.02075094579272529,0.039735981390339105,0.021740850701082847,0.26483154296875,0.7210693359375,0.5687255859375,-7.938931465148926,14.007633209228516,-4.206106662750244
1686747859.3407774,[],0,0.006313898576694721,0.02004727137663888,0.03871318206970265,0.021054210190338457,0.2659912109375,0.7220458984375,0.568359375,-8.572519302368164,14.358778953552246,-3.9847328662872314
1686747859.3417354,[],0,0.0056373361367578635,0.02053393825785054,0.03893125556573676,0.02104751845378373,0.26422119140625,0.72369384765625,0.5697021484375,-7.824427604675293,14.19847297668457,-4.099236488342285
1686747859.394269,[],0,0.007270023227429155,0.019826114737171573,0.03956509607229121,0.020499608581489866,0.26708984375,0.71875,0.56195068359375,-7.297709941864014,14.465648651123047,-4.129770755767822
1686747859.3947875,[],0,0.006556871132398587,0.02000084116688954,0.039001027164458135,0.02039074691874353,0.26800537109375,0.72357177734375,0.55303955078125,-7.076335906982422,14.229007720947266,-4.0
1686747859.4485884,[],0,0.006890001778271511,0.019926751962600426,0.039533752299214964,0.02045627116147532,0.26568603515625,0.72137451171875,0.56536865234375,-7.114503860473633,13.564885139465332,-3.8015267848968506
1686747859.449159,[],0,0.007190141142798287,0.02015519258821445,0.03919019185846783,0.020181035723455313,0.2681884765625,0.7196044921875,0.56561279296875,-8.038167953491211,14.152671813964844,-3.7251908779144287
1686747859.50336,[],0,0.0058651242025243785,0.02023888812131328,0.0395814704391073,0.021334688371074034,0.2691650390625,0.72406005859375,0.56707763671875,-7.870229244232178,14.38167953491211,-3.961832046508789
1686747859.5037382,[],0,0.006751630089946026,0.02003672850376845,0.03974980475916903,0.0206488679143397,0.26898193359375,0.7208251953125,0.56640625,-7.381679534912109,14.48854923248291,-3.7404580116271973
1686747859.5560846,[],0,0.005206033008681745,0.020528449367547226,0.03953303965192113,0.0227718906795743,0.2703857421875,0.7205810546875,0.5628662109375,-8.435114860534668,15.015267372131348,-4.2366414070129395
1686747859.5568087,[],0,0.005950959850876453,0.020033212979835124,0.03985597807970104,0.022566829502506006,0.26849365234375,0.72235107421875,0.5634765625,-8.396946907043457,14.282443046569824,-4.0
1686747859.61084,[],0,0.005773135537990942,0.01982540421287378,0.039266320070094694,0.022269615867650288,0.265869140625,0.718994140625,0.570068359375,-8.4503812789917,14.717556953430176,-4.4809160232543945
1686747859.611336,[],0,0.0052033264667734795,0.020116715761942773,0.03978522734832501,0.023396161228653213,0.26934814453125,0.71978759765625,0.5692138671875,-8.282443046569824,14.77862548828125,-4.4809160232543945
1686747859.6644418,[],0,0.005617310012588589,0.019925338065982293,0.039067068563744436,0.021757043075708547,0.26611328125,0.71734619140625,0.5684814453125,-8.893129348754883,14.480916023254395,-4.251908302307129
1686747859.6648612,[],0,0.005950959850876453,0.02021311895239502,0.039097705590165795,0.0222411328251973,0.265869140625,0.71661376953125,0.5726318359375,-8.320611000061035,14.740458488464355,-4.282442569732666
1686747859.7152185,[],0,0.004308857074324491,0.02049067344463652,0.03950737578793301,0.021828146825616533,0.26629638671875,0.7171630859375,0.567626953125,-8.938931465148926,14.603053092956543,-4.152671813964844
1686747859.715836,[],0,0.005399947733687328,0.020542854576635128,0.039213548765717705,0.021758337945108636,0.265869140625,0.718505859375,0.56756591796875,-8.435114860534668,14.648855209350586,-4.14503812789917
1686747859.7726877,[],0,0.004488202076091564,0.02054354028702057,0.040379866929400626,0.021992734617624313,0.26495361328125,0.71820068359375,0.564697265625,-9.77862548828125,14.29007625579834,-3.85496187210083
1686747859.8268251,[],0,0.0043930350381117395,0.018895530909086976,0.04043738689504745,0.02201898008617224,0.2642822265625,0.71685791015625,0.5718994140625,-10.526717185974121,13.343511581420898,-3.458015203475952
1686747859.8270674,[],0,0.004624238970123293,0.01851218096816475,0.040415782933217174,0.02187134219644037,0.26348876953125,0.71661376953125,0.5709228515625,-10.213740348815918,14.030534744262695,-3.6335878372192383
1686747859.880217,[],0,0.005579567300665027,0.01938931195362846,0.03978345696793599,0.022815151563348825,0.264892578125,0.71673583984375,0.578369140625,-9.969465255737305,14.12977123260498,-3.4732823371887207
