Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
91.792460493,18155,91,792460493,,30.0
91.797459131,18156,91,797459131,,30.0
91.802460865,18157,91,802460865,,30.0
91.807459182,18158,91,807459182,,30.0
91.812465934,18159,91,812465934,,30.0
91.817459192,18160,91,817459192,,30.0
91.822460274,18161,91,822460274,,30.0
91.827459593,18162,91,827459593,,30.0
91.832463701,18163,91,832463701,,30.0
91.837459975,18164,91,837459975,,30.0
91.842462189,18165,91,842462189,,30.0
91.847460406,18166,91,847460406,,30.0
91.85246253,18167,91,852462530,,30.0
91.857461328,18168,91,857461328,,30.0
91.862461589,18169,91,862461589,,30.0
91.867460718,18170,91,867460718,,30.0
91.872461009,18171,91,872461009,,30.0
91.877458454,18172,91,877458454,,30.0
91.88246694,18173,91,882466940,,30.0
91.887459636,18174,91,887459636,,30.0
91.892461881,18175,91,892461881,,30.0
91.897459717,18176,91,897459717,,30.0
91.90246104,18177,91,902461040,,30.0
91.907459588,18178,91,907459588,,30.0
91.91246063,18179,91,912460630,,30.0
91.917459127,18180,91,917459127,,30.0
91.922461502,18181,91,922461502,,30.0
91.927459849,18182,91,927459849,,30.0
91.932464037,18183,91,932464037,,30.0
91.937461313,18184,91,937461313,,30.0
91.942460612,18185,91,942460612,,30.0
91.94745955,18186,91,947459550,,30.0
91.952462155,18187,91,952462155,,30.0
91.957460702,18188,91,957460702,,30.0
91.962460693,18189,91,962460693,,30.0
91.967459962,18190,91,967459962,,30.0
91.972460513,18191,91,972460513,,30.0
91.977457959,18192,91,977457959,,30.0
91.982460824,18193,91,982460824,,30.0
91.987459512,18194,91,987459512,,30.0
91.992460474,18195,91,992460474,,30.0
91.997459412,18196,91,997459412,,30.0
92.002459923,18197,92,2459923,,30.0
92.007459423,18198,92,7459423,,30.0
92.012460535,18199,92,12460535,,30.0
92.017460045,18200,92,17460045,,30.0
92.022460826,18201,92,22460826,,30.0
92.027459363,18202,92,27459363,,30.0
92.032461638,18203,92,32461638,,30.0
92.037461047,18204,92,37461047,,30.0
92.04246241,18205,92,42462410,,30.0
92.047459465,18206,92,47459465,,30.0
92.05246178,18207,92,52461780,,30.0
92.057459896,18208,92,57459896,,30.0
92.062460938,18209,92,62460938,,30.0
92.067460448,18210,92,67460448,,30.0
92.072460408,18211,92,72460408,,30.0
92.077437315,18212,92,77437315,,30.0
92.082459878,18213,92,82459878,,30.0
92.087459407,18214,92,87459407,,30.0
92.092459066,18215,92,92459066,,30.0
92.097459457,18216,92,97459457,,30.0
92.102458466,18217,92,102458466,,30.0
92.107462063,18218,92,107462063,,30.0
92.112457886,18219,92,112457886,,30.0
92.117456453,18220,92,117456453,,30.0
92.122460852,18221,92,122460852,,30.0
92.127461804,18222,92,127461804,,30.0
92.132463617,18223,92,132463617,,30.0
92.137460953,18224,92,137460953,,30.0
92.142462215,18225,92,142462215,,30.0
92.147459661,18226,92,147459661,,30.0
92.152461054,18227,92,152461054,,30.0
92.157459702,18228,92,157459702,,30.0
92.162462036,18229,92,162462036,,30.0
92.167460513,18230,92,167460513,,30.0
92.172460824,18231,92,172460824,,30.0
92.177461416,18232,92,177461416,,30.0
92.182460675,18233,92,182460675,,30.0
92.187459823,18234,92,187459823,,30.0
92.192461036,18235,92,192461036,,30.0
92.197459323,18236,92,197459323,,30.0
92.202459363,18237,92,202459363,,30.0
92.207459464,18238,92,207459464,,30.0
92.21246277,18239,92,212462770,,30.0
92.217459304,18240,92,217459304,,30.0
92.222461519,18241,92,222461519,,30.0
92.227461008,18242,92,227461008,,30.0
92.232463744,18243,92,232463744,,30.0
92.237459786,18244,92,237459786,,30.0
92.242460718,18245,92,242460718,,30.0
92.247463163,18246,92,247463163,,30.0
92.252460909,18247,92,252460909,,30.0
92.257459557,18248,92,257459557,,30.0
92.262460499,18249,92,262460499,,30.0
92.267459357,18250,92,267459357,,30.0
92.272461882,18251,92,272461882,,30.0
92.277459578,18252,92,277459578,,30.0
92.282461101,18253,92,282461101,,30.0
92.2874605,18254,92,287460500,,30.0
92.292464538,18255,92,292464538,,30.0
92.297459669,18256,92,297459669,,30.0
92.302462104,18257,92,302462104,,30.0
92.307460581,18258,92,307460581,,30.0
92.312462164,18259,92,312462164,,30.0
92.317462826,18260,92,317462826,,30.0
92.322460783,18261,92,322460783,,30.0
92.327458168,18262,92,327458168,,30.0
92.332463278,18263,92,332463278,,30.0
92.337461585,18264,92,337461585,,30.0
92.342460763,18265,92,342460763,,30.0
92.347459411,18266,92,347459411,,30.0
92.352461195,18267,92,352461195,,30.0
92.357461927,18268,92,357461927,,30.0
92.362461376,18269,92,362461376,,30.0
92.367461276,18270,92,367461276,,30.0
92.372461487,18271,92,372461487,,30.0
92.377461476,18272,92,377461476,,30.0
92.38246318,18273,92,382463180,,30.0
92.387466767,18274,92,387466767,,30.0
92.392461528,18275,92,392461528,,30.0
92.397460416,18276,92,397460416,,30.0
92.402461769,18277,92,402461769,,30.0
92.407465106,18278,92,407465106,,30.0
92.412461889,18279,92,412461889,,30.0
92.417460727,18280,92,417460727,,30.0
92.422461098,18281,92,422461098,,30.0
92.427461439,18282,92,427461439,,30.0
92.432463724,18283,92,432463724,,30.0
92.437462592,18284,92,437462592,,30.0
92.442468404,18285,92,442468404,,30.0
92.447462142,18286,92,447462142,,30.0
92.452459767,18287,92,452459767,,30.0
92.45746079,18288,92,457460790,,30.0
92.462461802,18289,92,462461802,,30.0
92.467462774,18290,92,467462774,,30.0
92.472467343,18291,92,472467343,,30.0
92.477461312,18292,92,477461312,,30.0
92.482461513,18293,92,482461513,,30.0
92.48746032,18294,92,487460320,,30.0
92.492463006,18295,92,492463006,,30.0
92.497463277,18296,92,497463277,,30.0
92.502460041,18297,92,502460041,,30.0
92.507462216,18298,92,507462216,,30.0
92.512468578,18299,92,512468578,,30.0
92.517462837,18300,92,517462837,,30.0
92.522461044,18301,92,522461044,,30.0
92.52745894,18302,92,527458940,,30.0
92.532463329,18303,92,532463329,,30.0
92.537419907,18304,92,537419907,,30.0
92.542464261,18305,92,542464261,,30.0
92.547458881,18306,92,547458881,,30.0
92.552460254,18307,92,552460254,,30.0
92.557459873,18308,92,557459873,,30.0
92.562459102,18309,92,562459102,,30.0
92.56745756,18310,92,567457560,,30.0
92.572461638,18311,92,572461638,,30.0
92.577460586,18312,92,577460586,,30.0
92.582461929,18313,92,582461929,,30.0
92.587460416,18314,92,587460416,,30.0
92.592460707,18315,92,592460707,,30.0
92.597459295,18316,92,597459295,,30.0
92.602459415,18317,92,602459415,,30.0
92.607459416,18318,92,607459416,,30.0
92.612461099,18319,92,612461099,,30.0
92.617459146,18320,92,617459146,,30.0
92.622460649,18321,92,622460649,,30.0
92.627459837,18322,92,627459837,,30.0
92.63246655,18323,92,632466550,,30.0
92.637459337,18324,92,637459337,,30.0
92.64246038900001,18325,92,642460389,,30.0
92.647459408,18326,92,647459408,,30.0
92.652460661,18327,92,652460661,,30.0
92.657458857,18328,92,657458857,,30.0
92.66246022,18329,92,662460220,,30.0
92.667458557,18330,92,667458557,,30.0
92.672461323,18331,92,672461323,,30.0
92.67745975,18332,92,677459750,,30.0
92.682460752,18333,92,682460752,,30.0
92.687460081,18334,92,687460081,,30.0
92.692460923,18335,92,692460923,,30.0
92.697461995,18336,92,697461995,,30.0
92.702460713,18337,92,702460713,,30.0
92.707460533,18338,92,707460533,,30.0
92.712467787,18339,92,712467787,,30.0
92.717460243,18340,92,717460243,,30.0
92.722461135,18341,92,722461135,,30.0
92.727462929,18342,92,727462929,,30.0
92.732461436,18343,92,732461436,,30.0
92.737461406,18344,92,737461406,,30.0
92.74245783,18345,92,742457830,,30.0
92.747458151,18346,92,747458151,,30.0
92.752459253,18347,92,752459253,,30.0
92.757458953,18348,92,757458953,,30.0
92.762459264,18349,92,762459264,,30.0
92.767457711,18350,92,767457711,,30.0
92.772463823,18351,92,772463823,,30.0
92.777458062,18352,92,777458062,,30.0
92.782458543,18353,92,782458543,,30.0
92.787458283,18354,92,787458283,,30.0
92.792458514,18355,92,792458514,,30.0
92.797458214,18356,92,797458214,,30.0
92.802457522,18357,92,802457522,,30.0
92.807457563,18358,92,807457563,,30.0
92.812461831,18359,92,812461831,,30.0
92.817458395,18360,92,817458395,,30.0
92.822457975,18361,92,822457975,,30.0
92.827458035,18362,92,827458035,,30.0
92.832460871,18363,92,832460871,,30.0
92.837458135,18364,92,837458135,,30.0
92.842462875,18365,92,842462875,,30.0
92.847457825,18366,92,847457825,,30.0
92.852458497,18367,92,852458497,,30.0
92.857457486,18368,92,857457486,,30.0
92.862457686,18369,92,862457686,,30.0
92.867461294,18370,92,867461294,,30.0
92.872457847,18371,92,872457847,,30.0
92.877458208,18372,92,877458208,,30.0
92.882457737,18373,92,882457737,,30.0
92.887457637,18374,92,887457637,,30.0
92.89245894,18375,92,892458940,,30.0
92.89745883,18376,92,897458830,,30.0
92.902458089,18377,92,902458089,,30.0
92.90745846,18378,92,907458460,,30.0
92.912457148,18379,92,912457148,,30.0
92.917459583,18380,92,917459583,,30.0
92.922459443,18381,92,922459443,,30.0
92.927459213,18382,92,927459213,,30.0
92.932465455,18383,92,932465455,,30.0
92.937463131,18384,92,937463131,,30.0
92.942459113,18385,92,942459113,,30.0
92.947459123,18386,92,947459123,,30.0
92.952456529,18387,92,952456529,,30.0
92.957460787,18388,92,957460787,,30.0
92.962461549,18389,92,962461549,,30.0
92.967462421,18390,92,967462421,,30.0
92.972459626,18391,92,972459626,,30.0
92.977461108,18392,92,977461108,,30.0
92.982460438,18393,92,982460438,,30.0
92.987464456,18394,92,987464456,,30.0
92.992460949,18395,92,992460949,,30.0
92.997460158,18396,92,997460158,,30.0
93.002458205,18397,93,2458205,,30.0
93.007461241,18398,93,7461241,,30.0
93.012461782,18399,93,12461782,,30.0
93.017458977,18400,93,17458977,,30.0
93.022458947,18401,93,22458947,,30.0
93.02746037,18402,93,27460370,,30.0
93.032463897,18403,93,32463897,,30.0
93.037461593,18404,93,37461593,,30.0
93.042460812,18405,93,42460812,,30.0
93.047460952,18406,93,47460952,,30.0
93.052435534,18407,93,52435534,,30.0
93.057460913,18408,93,57460913,,30.0
93.062462366,18409,93,62462366,,30.0
93.067465452,18410,93,67465452,,30.0
93.072456716,18411,93,72456716,,30.0
93.077457718,18412,93,77457718,,30.0
93.082462317,18413,93,82462317,,30.0
93.087459572,18414,93,87459572,,30.0
93.092458169,18415,93,92458169,,30.0
93.097457559,18416,93,97457559,,30.0
93.1024421,18417,93,102442100,,30.0
93.107461246,18418,93,107461246,,30.0
93.112461928,18419,93,112461928,,30.0
93.117460725,18420,93,117460725,,30.0
93.122467459,18421,93,122467459,,30.0
93.127463141,18422,93,127463141,,30.0
93.132460947,18423,93,132460947,,30.0
93.137458964,18424,93,137458964,,30.0
93.142465096,18425,93,142465096,,30.0
93.147458544,18426,93,147458544,,30.0
93.152464174,18427,93,152464174,,30.0
93.157459115,18428,93,157459115,,30.0
93.162463774,18429,93,162463774,,30.0
93.167459005,18430,93,167459005,,30.0
93.172458625,18431,93,172458625,,30.0
93.177460729,18432,93,177460729,,30.0
93.182460339,18433,93,182460339,,30.0
93.187458686,18434,93,187458686,,30.0
93.192457894,18435,93,192457894,,30.0
93.197458916,18436,93,197458916,,30.0
93.202458035,18437,93,202458035,,30.0
93.20746039,18438,93,207460390,,30.0
93.212458136,18439,93,212458136,,30.0
93.217457906,18440,93,217457906,,30.0
93.222459299,18441,93,222459299,,30.0
93.227458998,18442,93,227458998,,30.0
93.232460191,18443,93,232460191,,30.0
93.237458919,18444,93,237458919,,30.0
93.242459681,18445,93,242459681,,30.0
93.247458078,18446,93,247458078,,30.0
93.25245915,18447,93,252459150,,30.0
93.257460433,18448,93,257460433,,30.0
93.262460102,18449,93,262460102,,30.0
93.267458439,18450,93,267458439,,30.0
93.272458099,18451,93,272458099,,30.0
93.277459823,18452,93,277459823,,30.0
93.282459142,18453,93,282459142,,30.0
93.287459523,18454,93,287459523,,30.0
93.292466837,18455,93,292466837,,30.0
93.29745813,18456,93,297458130,,30.0
93.302459443,18457,93,302459443,,30.0
93.307460876,18458,93,307460876,,30.0
93.312457821,18459,93,312457821,,30.0
93.317457621,18460,93,317457621,,30.0
93.322460527,18461,93,322460527,,30.0
93.327460306,18462,93,327460306,,30.0
93.33246211,18463,93,332462110,,30.0
93.337460778,18464,93,337460778,,30.0
93.34246156,18465,93,342461560,,30.0
93.34746179,18466,93,347461790,,30.0
93.352461881,18467,93,352461881,,30.0
93.357459276,18468,93,357459276,,30.0
93.362459196,18469,93,362459196,,30.0
93.367457894,18470,93,367457894,,30.0
93.372461711,18471,93,372461711,,30.0
93.377460389,18472,93,377460389,,30.0
93.38246073,18473,93,382460730,,30.0
93.387459298,18474,93,387459298,,30.0
93.392460641,18475,93,392460641,,30.0
93.397458958,18476,93,397458958,,30.0
93.402464949,18477,93,402464949,,30.0
93.407459299,18478,93,407459299,,30.0
93.412459119,18479,93,412459119,,30.0
93.417457987,18480,93,417457987,,30.0
93.422465562,18481,93,422465562,,30.0
93.427460873,18482,93,427460873,,30.0
93.432461094,18483,93,432461094,,30.0
93.437461094,18484,93,437461094,,30.0
93.442460843,18485,93,442460843,,30.0
93.447459561,18486,93,447459561,,30.0
93.452461435,18487,93,452461435,,30.0
93.457456637,18488,93,457456637,,30.0
93.46245832,18489,93,462458320,,30.0
93.467458861,18490,93,467458861,,30.0
93.472459352,18491,93,472459352,,30.0
93.477458421,18492,93,477458421,,30.0
93.482459133,18493,93,482459133,,30.0
93.48745774,18494,93,487457740,,30.0
93.492458342,18495,93,492458342,,30.0
93.49745732,18496,93,497457320,,30.0
93.502460737,18497,93,502460737,,30.0
93.507458272,18498,93,507458272,,30.0
93.512460637,18499,93,512460637,,30.0
93.517460387,18500,93,517460387,,30.0
93.52246166,18501,93,522461660,,30.0
93.527459806,18502,93,527459806,,30.0
93.532460929,18503,93,532460929,,30.0
93.537460909,18504,93,537460909,,30.0
93.542462712,18505,93,542462712,,30.0
93.547461931,18506,93,547461931,,30.0
93.552462112,18507,93,552462112,,30.0
93.557458035,18508,93,557458035,,30.0
93.562461772,18509,93,562461772,,30.0
93.567460049,18510,93,567460049,,30.0
93.572461683,18511,93,572461683,,30.0
93.577458636,18512,93,577458636,,30.0
93.582460911,18513,93,582460911,,30.0
93.587460631,18514,93,587460631,,30.0
93.592460892,18515,93,592460892,,30.0
93.597462896,18516,93,597462896,,30.0
93.602458779,18517,93,602458779,,30.0
93.607457887,18518,93,607457887,,30.0
93.612460522,18519,93,612460522,,30.0
93.617460001,18520,93,617460001,,30.0
93.622461635,18521,93,622461635,,30.0
93.627459351,18522,93,627459351,,30.0
93.632460554,18523,93,632460554,,30.0
93.637459081,18524,93,637459081,,30.0
93.642460755,18525,93,642460755,,30.0
93.64746356,18526,93,647463560,,30.0
93.652457789,18527,93,652457789,,30.0
93.657456247,18528,93,657456247,,30.0
93.662457229,18529,93,662457229,,30.0
93.667456828,18530,93,667456828,,30.0
93.67245765,18531,93,672457650,,30.0
93.677456178,18532,93,677456178,,30.0
93.682456879,18533,93,682456879,,30.0
93.687456388,18534,93,687456388,,30.0
93.692456599,18535,93,692456599,,30.0
93.697458072,18536,93,697458072,,30.0
93.702458463,18537,93,702458463,,30.0
93.707458794,18538,93,707458794,,30.0
93.712458023,18539,93,712458023,,30.0
93.717462021,18540,93,717462021,,30.0
93.722459576,18541,93,722459576,,30.0
93.727458194,18542,93,727458194,,30.0
93.732460008,18543,93,732460008,,30.0
93.737459628,18544,93,737459628,,30.0
93.742459868,18545,93,742459868,,30.0
93.747461692,18546,93,747461692,,30.0
93.752457694,18547,93,752457694,,30.0
93.757456603,18548,93,757456603,,30.0
93.762457795,18549,93,762457795,,30.0
93.767457565,18550,93,767457565,,30.0
93.772457706,18551,93,772457706,,30.0
93.777456885,18552,93,777456885,,30.0
93.782457156,18553,93,782457156,,30.0
93.787457877,18554,93,787457877,,30.0
93.792466924,18555,93,792466924,,30.0
93.797455773,18556,93,797455773,,30.0
93.80245897,18557,93,802458970,,30.0
93.8074591,18558,93,807459100,,30.0
93.812459542,18559,93,812459542,,30.0
93.817460995,18560,93,817460995,,30.0
93.82245844,18561,93,822458440,,30.0
93.827459021,18562,93,827459021,,30.0
93.832460614,18563,93,832460614,,30.0
93.837461496,18564,93,837461496,,30.0
93.842458391,18565,93,842458391,,30.0
93.847458171,18566,93,847458171,,30.0
93.852458291,18567,93,852458291,,30.0
93.85746281,18568,93,857462810,,30.0
93.8624575,18569,93,862457500,,30.0
93.867460386,18570,93,867460386,,30.0
93.872460997,18571,93,872460997,,30.0
93.877459876,18572,93,877459876,,30.0
93.882459375,18573,93,882459375,,30.0
93.887459586,18574,93,887459586,,30.0
93.892459736,18575,93,892459736,,30.0
93.897457692,18576,93,897457692,,30.0
93.902457843,18577,93,902457843,,30.0
93.907460378,18578,93,907460378,,30.0
93.912460018,18579,93,912460018,,30.0
93.917460209,18580,93,917460209,,30.0
93.922461131,18581,93,922461131,,30.0
93.927459297,18582,93,927459297,,30.0
93.932461261,18583,93,932461261,,30.0
93.937461011,18584,93,937461011,,30.0
93.942461151,18585,93,942461151,,30.0
93.947460831,18586,93,947460831,,30.0
93.952461653,18587,93,952461653,,30.0
93.95745963,18588,93,957459630,,30.0
93.96245951,18589,93,962459510,,30.0
93.96745999,18590,93,967459990,,30.0
93.972458648,18591,93,972458648,,30.0
93.977458158,18592,93,977458158,,30.0
93.982458729,18593,93,982458729,,30.0
93.987458589,18594,93,987458589,,30.0
93.99245861,18595,93,992458610,,30.0
93.997458008,18596,93,997458008,,30.0
94.002458299,18597,94,2458299,,30.0
94.007458159,18598,94,7458159,,30.0
94.01245844,18599,94,12458440,,30.0
94.017458801,18600,94,17458801,,30.0
94.022458491,18601,94,22458491,,30.0
94.027458742,18602,94,27458742,,30.0
94.032459132,18603,94,32459132,,30.0
94.037458111,18604,94,37458111,,30.0
94.042460676,18605,94,42460676,,30.0
94.047459594,18606,94,47459594,,30.0
94.052459975,18607,94,52459975,,30.0
94.057458944,18608,94,57458944,,30.0
94.062459595,18609,94,62459595,,30.0
94.067470265,18610,94,67470265,,30.0
94.072459776,18611,94,72459776,,30.0
94.077456961,18612,94,77456961,,30.0
94.082457091,18613,94,82457091,,30.0
94.087457923,18614,94,87457923,,30.0
94.092458936,18615,94,92458936,,30.0
94.097458385,18616,94,97458385,,30.0
94.102459667,18617,94,102459667,,30.0
94.107459437,18618,94,107459437,,30.0
94.112459648,18619,94,112459648,,30.0
94.117459227,18620,94,117459227,,30.0
94.122459268,18621,94,122459268,,30.0
94.127459599,18622,94,127459599,,30.0
94.132459689,18623,94,132459689,,30.0
94.137464829,18624,94,137464829,,30.0
94.14246001,18625,94,142460010,,30.0
94.14745977,18626,94,147459770,,30.0
94.15245969,18627,94,152459690,,30.0
94.1574593,18628,94,157459300,,30.0
94.162459621,18629,94,162459621,,30.0
94.16745891,18630,94,167458910,,30.0
94.172460613,18631,94,172460613,,30.0
94.177458008,18632,94,177458008,,30.0
94.18245896,18633,94,182458960,,30.0
94.187459562,18634,94,187459562,,30.0
94.19245866,18635,94,192458660,,30.0
94.197459212,18636,94,197459212,,30.0
94.202458471,18637,94,202458471,,30.0
94.207458561,18638,94,207458561,,30.0
94.212459463,18639,94,212459463,,30.0
94.217460876,18640,94,217460876,,30.0
94.222458562,18641,94,222458562,,30.0
94.227459454,18642,94,227459454,,30.0
94.232460075,18643,94,232460075,,30.0
94.237466789,18644,94,237466789,,30.0
94.24246762,18645,94,242467620,,30.0
94.247459074,18646,94,247459074,,30.0
94.252457191,18647,94,252457191,,30.0
94.257457552,18648,94,257457552,,30.0
94.262459536,18649,94,262459536,,30.0
94.267458755,18650,94,267458755,,30.0
94.272458585,18651,94,272458585,,30.0
94.277458044,18652,94,277458044,,30.0
94.282458705,18653,94,282458705,,30.0
94.287459337,18654,94,287459337,,30.0
94.292459988,18655,94,292459988,,30.0
94.297458416,18656,94,297458416,,30.0
94.302459268,18657,94,302459268,,30.0
94.307459799,18658,94,307459799,,30.0
94.312459569,18659,94,312459569,,30.0
94.317459418,18660,94,317459418,,30.0
94.322458517,18661,94,322458517,,30.0
94.327460201,18662,94,327460201,,30.0
94.332460001,18663,94,332460001,,30.0
94.337460121,18664,94,337460121,,30.0
94.342459741,18665,94,342459741,,30.0
94.347458078,18666,94,347458078,,30.0
94.352463368,18667,94,352463368,,30.0
94.357459421,18668,94,357459421,,30.0
94.362459712,18669,94,362459712,,30.0
94.367459281,18670,94,367459281,,30.0
94.372459672,18671,94,372459672,,30.0
94.377461165,18672,94,377461165,,30.0
94.38245826,18673,94,382458260,,30.0
94.387459663,18674,94,387459663,,30.0
94.392459192,18675,94,392459192,,30.0
94.397466356,18676,94,397466356,,30.0
94.402462649,18677,94,402462649,,30.0
94.407467259,18678,94,407467259,,30.0
94.4124627,18679,94,412462700,,30.0
94.417463873,18680,94,417463873,,30.0
94.42246263,18681,94,422462630,,30.0
94.427461168,18682,94,427461168,,30.0
94.432459755,18683,94,432459755,,30.0
94.437456179,18684,94,437456179,,30.0
94.442459456,18685,94,442459456,,30.0
94.447460187,18686,94,447460187,,30.0
94.452459677,18687,94,452459677,,30.0
94.457461069,18688,94,457461069,,30.0
94.462461991,18689,94,462461991,,30.0
94.467460298,18690,94,467460298,,30.0
94.47246627,18691,94,472466270,,30.0
94.477463094,18692,94,477463094,,30.0
94.482472543,18693,94,482472543,,30.0
94.487459728,18694,94,487459728,,30.0
94.492459959,18695,94,492459959,,30.0
94.497459599,18696,94,497459599,,30.0
94.502459839,18697,94,502459839,,30.0
94.507463166,18698,94,507463166,,30.0
94.512460321,18699,94,512460321,,30.0
94.517460482,18700,94,517460482,,30.0
94.522462155,18701,94,522462155,,30.0
94.527465832,18702,94,527465832,,30.0
94.532433841,18703,94,532433841,,30.0
94.537457076,18704,94,537457076,,30.0
94.542456014,18705,94,542456014,,30.0
94.547461836,18706,94,547461836,,30.0
94.552465834,18707,94,552465834,,30.0
94.557460243,18708,94,557460243,,30.0
94.56242707,18709,94,562427070,,30.0
94.567460294,18710,94,567460294,,30.0
94.572487155,18711,94,572487155,,30.0
94.577464222,18712,94,577464222,,30.0
94.582460155,18713,94,582460155,,30.0
94.58745752,18714,94,587457520,,30.0
94.592456288,18715,94,592456288,,30.0
94.597457279,18716,94,597457279,,30.0
94.602459815,18717,94,602459815,,30.0
94.607437422,18718,94,607437422,,30.0
94.612462661,18719,94,612462661,,30.0
94.617459575,18720,94,617459575,,30.0
94.622464024,18721,94,622464024,,30.0
94.627458845,18722,94,627458845,,30.0
94.632457953,18723,94,632457953,,30.0
94.637460277,18724,94,637460277,,30.0
94.642460598,18725,94,642460598,,30.0
94.647459136,18726,94,647459136,,30.0
94.652470999,18727,94,652470999,,30.0
94.657419842,18728,94,657419842,,30.0
94.662465038,18729,94,662465038,,30.0
94.667458926,18730,94,667458926,,30.0
94.672459418,18731,94,672459418,,30.0
94.677459097,18732,94,677459097,,30.0
94.682459168,18733,94,682459168,,30.0
94.687459299,18734,94,687459299,,30.0
94.692466753,18735,94,692466753,,30.0
94.697462565,18736,94,697462565,,30.0
94.702461784,18737,94,702461784,,30.0
94.707461123,18738,94,707461123,,30.0
94.712456464,18739,94,712456464,,30.0
94.717456034,18740,94,717456034,,30.0
94.722459822,18741,94,722459822,,30.0
94.727461465,18742,94,727461465,,30.0
94.732471555,18743,94,732471555,,30.0
94.737459351,18744,94,737459351,,30.0
94.74246896,18745,94,742468960,,30.0
94.747456597,18746,94,747456597,,30.0
94.752458841,18747,94,752458841,,30.0
94.757463651,18748,94,757463651,,30.0
94.762463511,18749,94,762463511,,30.0
94.767458081,18750,94,767458081,,30.0
94.772472418,18751,94,772472418,,30.0
94.777462489,18752,94,777462489,,30.0
94.78246797,18753,94,782467970,,30.0
94.787460847,18754,94,787460847,,30.0
94.792458723,18755,94,792458723,,30.0
94.797458012,18756,94,797458012,,30.0
94.802458012,18757,94,802458012,,30.0
94.807460637,18758,94,807460637,,30.0
94.81246712,18759,94,812467120,,30.0
94.817460638,18760,94,817460638,,30.0
94.822466029,18761,94,822466029,,30.0
94.827459406,18762,94,827459406,,30.0
94.832471139,18763,94,832471139,,30.0
94.83746088,18764,94,837460880,,30.0
94.842460719,18765,94,842460719,,30.0
94.847459878,18766,94,847459878,,30.0
94.85246072,18767,94,852460720,,30.0
94.857461352,18768,94,857461352,,30.0
94.862464418,18769,94,862464418,,30.0
94.867465981,18770,94,867465981,,30.0
94.872461403,18771,94,872461403,,30.0
94.877461573,18772,94,877461573,,30.0
94.882462355,18773,94,882462355,,30.0
94.887459961,18774,94,887459961,,30.0
94.892470771,18775,94,892470771,,30.0
94.897460062,18776,94,897460062,,30.0
94.902461525,18777,94,902461525,,30.0
94.907464761,18778,94,907464761,,30.0
94.912459761,18779,94,912459761,,30.0
94.917459331,18780,94,917459331,,30.0
94.922461044,18781,94,922461044,,30.0
