Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9
1686747179.7482166,[],0,0.004459865196046407,0.09989342779982571,0.08879097922640021,0.00921490803658618,0.2279052734375,0.68798828125,0.6246337890625,-7.5190839767456055,14.503816604614258,-4.27480936050415
1686747179.7488253,[],0,0.004538141883895736,0.09985365305245117,0.08863345875720859,0.009521654117067898,0.2261962890625,0.6842041015625,0.62127685546875,-7.312977313995361,14.587786674499512,-4.297709941864014
1686747179.8022065,[],0,0.004269445968161927,0.09958992092827898,0.08746862135271256,0.010233298959117296,0.2266845703125,0.68389892578125,0.62017822265625,-7.786259651184082,14.564885139465332,-4.137404441833496
1686747179.8028388,[],0,0.004466177818025506,0.09959458856601391,0.08794547430039996,0.009898836937554225,0.22467041015625,0.6866455078125,0.618896484375,-7.72519063949585,14.4503812789917,-4.267175674438477
1686747179.8563585,[],0,0.005060591981338054,0.10031221690178477,0.08895898921245143,0.010096100444650842,0.22796630859375,0.6824951171875,0.6204833984375,-7.603053569793701,14.19847297668457,-4.328244209289551
1686747179.8568797,[],0,0.004295760214015931,0.10029985844155892,0.08870209076506749,0.01005135296482054,0.2281494140625,0.683837890625,0.62200927734375,-7.511450290679932,14.213740348815918,-4.282442569732666
1686747179.9102294,[],0,0.004902232411127262,0.09927101339213558,0.08822884821538356,0.009905949704827922,0.2271728515625,0.682373046875,0.62213134765625,-7.717557430267334,14.389312744140625,-4.244274616241455
1686747179.9110134,[],0,0.005208738144228638,0.10028187978062873,0.08853645721957767,0.009489050692065508,0.22998046875,0.6837158203125,0.62298583984375,-7.641221523284912,14.297709465026855,-4.511450290679932
1686747179.9655316,[],0,0.005104935365322379,0.09903915974947929,0.08696437470317571,0.010895988771697094,0.22772216796875,0.68487548828125,0.621826171875,-7.6946563720703125,14.427480697631836,-4.190839767456055
1686747179.9655778,[],0,0.0044787763700431735,0.09791755607689831,0.08767484233622785,0.010463350645035214,0.22369384765625,0.68505859375,0.62188720703125,-7.572519302368164,14.442748069763184,-4.3740458488464355
1686747180.0183384,[],0,0.005302548530960386,0.09976050122801448,0.08703577955445534,0.010443136799165337,0.22711181640625,0.6842041015625,0.62109375,-7.740458011627197,14.435114860534668,-4.167938709259033
1686747180.0188909,[],0,0.005093885708718355,0.09963588056011687,0.0867257715081779,0.010924394051911361,0.22857666015625,0.682861328125,0.62322998046875,-7.7633585929870605,14.389312744140625,-4.045801639556885
1686747180.0735323,[],0,0.003979124605246865,0.09987918405486443,0.0868708606747705,0.01041206601736349,0.22711181640625,0.68243408203125,0.62200927734375,-7.534351348876953,14.519083976745605,-4.229007720947266
1686747180.0740201,[],0,0.005178903939145697,0.10013877832318563,0.08675857573724743,0.009728018398673264,0.2266845703125,0.684814453125,0.62274169921875,-7.6946563720703125,14.41984748840332,-4.267175674438477
1686747180.1264088,[],0,0.004325172380986539,0.10046082050282623,0.08769331739627109,0.009478653357042831,0.22845458984375,0.68341064453125,0.6201171875,-7.496183395385742,14.29007625579834,-4.282442569732666
1686747180.127039,[],0,0.004506994351203878,0.100316991353664,0.0870429006342776,0.009426494661056758,0.228515625,0.684814453125,0.62371826171875,-7.702290058135986,14.41984748840332,-4.244274616241455
1686747180.1808996,[],0,0.00476526330151407,0.10000293807818673,0.08848409585363042,0.00981164600304755,0.2279052734375,0.68310546875,0.6221923828125,-7.496183395385742,14.473282814025879,-4.267175674438477
1686747180.181388,[],0,0.0046937803004564035,0.10065343926876774,0.08791984253339488,0.009643665622611153,0.2293701171875,0.68359375,0.62127685546875,-7.6259541511535645,14.442748069763184,-4.381679534912109
1686747180.2350614,[],0,0.00455981856349332,0.1010424547680848,0.0880826374832501,0.009847473355159772,0.22723388671875,0.68212890625,0.62176513671875,-7.648854732513428,14.51145076751709,-4.213740348815918
1686747180.2356334,[],0,0.004380189878925727,0.09919563519467421,0.08829284896210024,0.00982885943032156,0.22564697265625,0.68487548828125,0.62030029296875,-7.526717662811279,14.38167953491211,-4.381679534912109
1686747180.2888567,[],0,0.004556728208300313,0.10219496584604001,0.08685123750925319,0.009349971114626383,0.22479248046875,0.68511962890625,0.6256103515625,-7.351145267486572,14.374045372009277,-4.251908302307129
