Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
34.125772553,6624,34,125772553,,30.0
34.130771313,6625,34,130771313,,30.0
34.135773148,6626,34,135773148,,30.0
34.140773451,6627,34,140773451,,30.0
34.145774025,6628,34,145774025,,30.0
34.150772043,6629,34,150772043,,30.0
34.155773027,6630,34,155773027,,30.0
34.160776376,6631,34,160776376,,30.0
34.165770867,6632,34,165770867,,30.0
34.170770259,6633,34,170770259,,30.0
34.175769449,6634,34,175769449,,30.0
34.180775944,6635,34,180775944,,30.0
34.185772449,6636,34,185772449,,30.0
34.190771339,6637,34,190771339,,30.0
34.195772875,6638,34,195772875,,30.0
34.200770593,6639,34,200770593,,30.0
34.205786184,6640,34,205786184,,30.0
34.210776007,6641,34,210776007,,30.0
34.215773895,6642,34,215773895,,30.0
34.220774949,6643,34,220774949,,30.0
34.225769011,6644,34,225769011,,30.0
34.230769193,6645,34,230769193,,30.0
34.235768334,6646,34,235768334,,30.0
34.240774417,6647,34,240774417,,30.0
34.245770271,6648,34,245770271,,30.0
34.250770324,6649,34,250770324,,30.0
34.255772901,6650,34,255772901,,30.0
34.260774526,6651,34,260774526,,30.0
34.265773607,6652,34,265773607,,30.0
34.27076882,6653,34,270768820,,30.0
34.27577275,6654,34,275772750,,30.0
34.280774235,6655,34,280774235,,30.0
34.285771131,6656,34,285771131,,30.0
34.290771254,6657,34,290771254,,30.0
34.295772158,6658,34,295772158,,30.0
34.300769394,6659,34,300769394,,30.0
34.305784245,6660,34,305784245,,30.0
34.310774538,6661,34,310774538,,30.0
34.315769261,6662,34,315769261,,30.0
34.320770135,6663,34,320770135,,30.0
34.325770587,6664,34,325770587,,30.0
34.330769518,6665,34,330769518,,30.0
34.335773728,6666,34,335773728,,30.0
34.340776185,6667,34,340776185,,30.0
34.345775586,6668,34,345775586,,30.0
34.350770078,6669,34,350770078,,30.0
34.355771062,6670,34,355771062,,30.0
34.360770804,6671,34,360770804,,30.0
34.365771096,6672,34,365771096,,30.0
34.370771179,6673,34,370771179,,30.0
34.3757757,6674,34,375775700,,30.0
34.380771854,6675,34,380771854,,30.0
34.385777347,6676,34,385777347,,30.0
34.390771057,6677,34,390771057,,30.0
34.395769677,6678,34,395769677,,30.0
34.400768818,6679,34,400768818,,30.0
34.405770533,6680,34,405770533,,30.0
34.410770345,6681,34,410770345,,30.0
34.415774375,6682,34,415774375,,30.0
34.420774377,6683,34,420774377,,30.0
