Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
90.029184948,17804,90,29184948,,30.0
90.034185294,17805,90,34185294,,30.0
90.039184107,17806,90,39184107,,30.0
90.044184453,17807,90,44184453,,30.0
90.049184779,17808,90,49184779,,30.0
90.054185165,17809,90,54185165,,30.0
90.05918969,17810,90,59189690,,30.0
90.064183834,17811,90,64183834,,30.0
90.069183479,17812,90,69183479,,30.0
90.074185438,17813,90,74185438,,30.0
90.079185383,17814,90,79185383,,30.0
90.084185609,17815,90,84185609,,30.0
90.089186036,17816,90,89186036,,30.0
90.094184969,17817,90,94184969,,30.0
90.099186748,17818,90,99186748,,30.0
90.104190401,17819,90,104190401,,30.0
90.109190105,17820,90,109190105,,30.0
90.114187876,17821,90,114187876,,30.0
90.119185948,17822,90,119185948,,30.0
90.124187657,17823,90,124187657,,30.0
90.129185869,17824,90,129185869,,30.0
90.134185965,17825,90,134185965,,30.0
90.13918604,17826,90,139186040,,30.0
90.144185244,17827,90,144185244,,30.0
90.149188035,17828,90,149188035,,30.0
90.154186718,17829,90,154186718,,30.0
90.159187976,17830,90,159187976,,30.0
90.164188132,17831,90,164188132,,30.0
90.169189009,17832,90,169189009,,30.0
90.174186589,17833,90,174186589,,30.0
90.179186365,17834,90,179186365,,30.0
90.184185899,17835,90,184185899,,30.0
90.189188219,17836,90,189188219,,30.0
90.194186842,17837,90,194186842,,30.0
90.199187859,17838,90,199187859,,30.0
90.204185771,17839,90,204185771,,30.0
90.209186558,17840,90,209186558,,30.0
90.21418494,17841,90,214184940,,30.0
90.219185457,17842,90,219185457,,30.0
90.224186334,17843,90,224186334,,30.0
90.229186149,17844,90,229186149,,30.0
90.234190243,17845,90,234190243,,30.0
90.239185579,17846,90,239185579,,30.0
90.244186957,17847,90,244186957,,30.0
90.249187984,17848,90,249187984,,30.0
90.254187469,17849,90,254187469,,30.0
90.259187725,17850,90,259187725,,30.0
90.264187951,17851,90,264187951,,30.0
90.269188788,17852,90,269188788,,30.0
90.274187481,17853,90,274187481,,30.0
90.279187627,17854,90,279187627,,30.0
90.284187492,17855,90,284187492,,30.0
90.289185934,17856,90,289185934,,30.0
90.29418603,17857,90,294186030,,30.0
90.299194502,17858,90,299194502,,30.0
90.304186702,17859,90,304186702,,30.0
90.309187449,17860,90,309187449,,30.0
90.314186633,17861,90,314186633,,30.0
90.319188472,17862,90,319188472,,30.0
90.324193738,17863,90,324193738,,30.0
90.329188203,17864,90,329188203,,30.0
90.334185443,17865,90,334185443,,30.0
90.339188033,17866,90,339188033,,30.0
90.34418843,17867,90,344188430,,30.0
90.349184648,17868,90,349184648,,30.0
90.354184042,17869,90,354184042,,30.0
90.359196041,17870,90,359196041,,30.0
90.364186969,17871,90,364186969,,30.0
90.369184108,17872,90,369184108,,30.0
90.374183844,17873,90,374183844,,30.0
90.37918987,17874,90,379189870,,30.0
90.38419194,17875,90,384191940,,30.0
90.389184311,17876,90,389184311,,30.0
90.394183465,17877,90,394183465,,30.0
90.399185544,17878,90,399185544,,30.0
90.404187954,17879,90,404187954,,30.0
90.409190545,17880,90,409190545,,30.0
90.414186513,17881,90,414186513,,30.0
90.419188141,17882,90,419188141,,30.0
90.424186343,17883,90,424186343,,30.0
90.429186238,17884,90,429186238,,30.0
90.43418415,17885,90,434184150,,30.0
90.439183644,17886,90,439183644,,30.0
90.444186956,17887,90,444186956,,30.0
90.449187352,17888,90,449187352,,30.0
90.454184873,17889,90,454184873,,30.0
90.459190489,17890,90,459190489,,30.0
90.46418782,17891,90,464187820,,30.0
90.469184889,17892,90,469184889,,30.0
90.474184485,17893,90,474184485,,30.0
90.479194609,17894,90,479194609,,30.0
90.48418701,17895,90,484187010,,30.0
90.489187427,17896,90,489187427,,30.0
90.494187131,17897,90,494187131,,30.0
90.499187046,17898,90,499187046,,30.0
90.50418627,17899,90,504186270,,30.0
90.509191556,17900,90,509191556,,30.0
90.514188486,17901,90,514188486,,30.0
90.519184383,17902,90,519184383,,30.0
90.524189198,17903,90,524189198,,30.0
90.529186709,17904,90,529186709,,30.0
90.53418423,17905,90,534184230,,30.0
90.539185868,17906,90,539185868,,30.0
90.544187928,17907,90,544187928,,30.0
90.549184657,17908,90,549184657,,30.0
90.554183991,17909,90,554183991,,30.0
90.559184788,17910,90,559184788,,30.0
90.564186446,17911,90,564186446,,30.0
90.569186713,17912,90,569186713,,30.0
90.574185616,17913,90,574185616,,30.0
90.579186313,17914,90,579186313,,30.0
90.584186679,17915,90,584186679,,30.0
90.589185963,17916,90,589185963,,30.0
90.5941865,17917,90,594186500,,30.0
90.599184271,17918,90,599184271,,30.0
90.604184026,17919,90,604184026,,30.0
90.609185925,17920,90,609185925,,30.0
90.614186311,17921,90,614186311,,30.0
90.619185846,17922,90,619185846,,30.0
90.624186683,17923,90,624186683,,30.0
90.629185456,17924,90,629185456,,30.0
90.634185962,17925,90,634185962,,30.0
90.639185347,17926,90,639185347,,30.0
90.644185723,17927,90,644185723,,30.0
90.649184235,17928,90,649184235,,30.0
90.654185063,17929,90,654185063,,30.0
90.659188775,17930,90,659188775,,30.0
90.664186366,17931,90,664186366,,30.0
90.669184177,17932,90,669184177,,30.0
90.674187719,17933,90,674187719,,30.0
90.679186422,17934,90,679186422,,30.0
90.684184504,17935,90,684184504,,30.0
90.689184589,17936,90,689184589,,30.0
90.694186708,17937,90,694186708,,30.0
90.699187215,17938,90,699187215,,30.0
90.704186188,17939,90,704186188,,30.0
90.709185422,17940,90,709185422,,30.0
90.714186129,17941,90,714186129,,30.0
90.719186966,17942,90,719186966,,30.0
90.724188324,17943,90,724188324,,30.0
90.729185274,17944,90,729185274,,30.0
90.734184197,17945,90,734184197,,30.0
90.739185785,17946,90,739185785,,30.0
90.74418555,17947,90,744185550,,30.0
90.749186206,17948,90,749186206,,30.0
90.754187565,17949,90,754187565,,30.0
90.759187319,17950,90,759187319,,30.0
90.764186493,17951,90,764186493,,30.0
90.769186919,17952,90,769186919,,30.0
90.774188477,17953,90,774188477,,30.0
90.779187982,17954,90,779187982,,30.0
90.784187096,17955,90,784187096,,30.0
90.789188183,17956,90,789188183,,30.0
90.794187417,17957,90,794187417,,30.0
90.799187262,17958,90,799187262,,30.0
90.804187207,17959,90,804187207,,30.0
90.809186692,17960,90,809186692,,30.0
90.814187238,17961,90,814187238,,30.0
90.819187704,17962,90,819187704,,30.0
90.824187239,17963,90,824187239,,30.0
90.829186382,17964,90,829186382,,30.0
90.834186979,17965,90,834186979,,30.0
90.839187055,17966,90,839187055,,30.0
90.844186499,17967,90,844186499,,30.0
90.849186204,17968,90,849186204,,30.0
90.854185759,17969,90,854185759,,30.0
90.859186735,17970,90,859186735,,30.0
90.864186651,17971,90,864186651,,30.0
90.869193539,17972,90,869193539,,30.0
90.874187843,17973,90,874187843,,30.0
90.879187278,17974,90,879187278,,30.0
90.884187574,17975,90,884187574,,30.0
90.889186167,17976,90,889186167,,30.0
90.894186242,17977,90,894186242,,30.0
90.89918752,17978,90,899187520,,30.0
90.904186313,17979,90,904186313,,30.0
90.90918702,17980,90,909187020,,30.0
90.914187015,17981,90,914187015,,30.0
90.919186008,17982,90,919186008,,30.0
90.924186395,17983,90,924186395,,30.0
90.929186319,17984,90,929186319,,30.0
90.934187007,17985,90,934187007,,30.0
90.939186891,17986,90,939186891,,30.0
90.944186436,17987,90,944186436,,30.0
90.949186181,17988,90,949186181,,30.0
90.954186126,17989,90,954186126,,30.0
90.959186502,17990,90,959186502,,30.0
90.96418777,17991,90,964187770,,30.0
90.969189879,17992,90,969189879,,30.0
90.974186879,17993,90,974186879,,30.0
90.979187896,17994,90,979187896,,30.0
90.984186549,17995,90,984186549,,30.0
90.989185262,17996,90,989185262,,30.0
90.994185427,17997,90,994185427,,30.0
90.999187036,17998,90,999187036,,30.0
91.004187252,17999,91,4187252,,30.0
91.009186416,18000,91,9186416,,30.0
